bootstrap_replication,delta_tess,tess_promising,tess_matched_random,pi_promising,pi_matched_random,pi_base,pi_full,activation_rate,cov_activation_increment,trigger_threshold,trigger_tie_probability,incremental_gain_rate,reverse_transition_rate,reference_unique_repetitions,evaluation_unique_repetitions
15867,0.7724219533576546,6.6441744257541515,5.871752472396497,0.2888,0.26005656,0.2028,0.316,0.5058,0.028743439999999995,0.5281222222222222,0.5,0.116,0.0028,3155.0,3135.0
15868,0.7633347173920644,6.556651379784929,5.793316662392865,0.2856,0.2570736,0.1998,0.3138,0.5024,0.028526400000000007,0.5288999999999999,0.5,0.1156,0.0016,3124.0,3137.0
15869,0.91857107985612,6.798291637399499,5.879720557543379,0.2944,0.26035892,0.1966,0.3272,0.4882,0.03404108,0.5292111111111111,0.5,0.1318,0.0012,3199.0,3154.0
15870,0.8128625450519751,7.009418687426481,6.196556142374506,0.302,0.27228208,0.208,0.3336,0.5118,0.029717919999999995,0.5287999999999999,0.5,0.1266,0.001,3155.0,3189.0
15871,0.7819096978367384,6.803818420071869,6.021908722235131,0.2946,0.26573372,0.2046,0.3248,0.5086,0.028866279999999987,0.5283944444444444,1.0,0.1232,0.003,3124.0,3180.0
15872,0.7565395328376541,6.436945179970145,5.680405647132491,0.2812,0.2527584,0.1926,0.3134,0.498,0.028441599999999997,0.5289222222222222,0.3333333333333333,0.1216,0.0008,3157.0,3166.0
15873,0.8002336346917591,6.710075533280676,5.909841898588917,0.2912,0.2615008,0.1964,0.3244,0.5086,0.02969919999999998,0.5285,1.0,0.1288,0.0008,3137.0,3166.0
15874,0.7254748743760375,6.660628830230324,5.935153955854286,0.2894,0.262459,0.199,0.3272,0.495,0.026940999999999993,0.5292777777777777,1.0,0.13,0.0018,3157.0,3132.0
15875,0.8093225398959962,6.6113072208701364,5.80198468097414,0.2876,0.25740384,0.1932,0.3228,0.4954,0.03019616,0.5287222222222222,0.5,0.1314,0.0018,3167.0,3159.0
15876,0.6449133103691302,6.339547513218129,5.694634202848999,0.2776,0.25330356,0.1954,0.312,0.4966,0.024296440000000002,0.5289999999999999,0.3333333333333333,0.1194,0.0028,3163.0,3151.0
15877,0.7932715693456718,6.9258057254706085,6.132534156124937,0.299,0.2698884,0.2012,0.3352,0.5126,0.0291116,0.5281222222222222,0.5,0.135,0.001,3140.0,3183.0
15878,0.6886390214075888,6.317969507975795,5.629330486568207,0.2768,0.25079819999999997,0.191,0.312,0.4942,0.026001800000000005,0.5291,1.0,0.1222,0.0012,3162.0,3199.0
15879,0.7690317165477074,6.280265371283037,5.51123365473533,0.2754,0.24624607999999998,0.1828,0.3152,0.4792,0.02915392,0.5292277777777779,1.0,0.1334,0.001,3144.0,3163.0
15880,0.639574215913342,7.009418687426481,6.369844471513139,0.302,0.27872176,0.2124,0.3382,0.5272,0.023278240000000006,0.5274777777777778,0.6666666666666666,0.1282,0.0024,3161.0,3139.0
15881,0.7306968142380112,7.104615584227557,6.373918769989546,0.3054,0.27887248,0.2152,0.3376,0.5202,0.02652752,0.5280833333333333,1.0,0.1246,0.0022,3162.0,3133.0
15882,0.7893273634055902,6.474953848247357,5.685626484841767,0.2826,0.25295848,0.1962,0.3094,0.5014,0.02964152000000001,0.5285222222222222,0.5,0.1134,0.0002,3151.0,3176.0
15883,0.6967284562936422,6.7651638031816175,6.068435346887975,0.2932,0.26748395999999997,0.2054,0.3268,0.5114,0.02571604000000001,0.528,0.75,0.1226,0.0012,3134.0,3143.0
15884,0.798793817588181,6.458655344514577,5.659861526926396,0.282,0.25197056,0.1952,0.3104,0.4928,0.030029440000000004,0.5285722222222222,0.5,0.1168,0.0016,3126.0,3192.0
15885,0.7456768856357145,6.221162946741262,5.475486061105547,0.2732,0.24486272,0.187,0.3038,0.4954,0.02833728,0.5285722222222222,0.3333333333333333,0.1194,0.0026,3161.0,3159.0
15886,0.7538213668034057,6.60583473641421,5.8520133696108045,0.2874,0.259307,0.2006,0.3192,0.495,0.028093000000000007,0.5287333333333333,0.3333333333333333,0.12,0.0014,3130.0,3158.0
15887,0.992987892932744,6.770681201193884,5.77769330826114,0.2934,0.256478,0.1862,0.324,0.51,0.036921999999999996,0.5283333333333333,1.0,0.1392,0.0014,3160.0,3162.0
15888,0.7068157703852798,6.426099157022132,5.719283386636852,0.2808,0.25424704000000004,0.1952,0.3174,0.4832,0.026552959999999994,0.5290555555555555,1.0,0.1228,0.0006,3129.0,3150.0
15889,0.8336728533132236,6.848089175958784,6.014416322645561,0.2962,0.26545148,0.203,0.3304,0.4902,0.030748519999999994,0.5291055555555556,1.0,0.1282,0.0008,3163.0,3175.0
15890,0.7293530562525632,6.562110073855653,5.83275701760309,0.2858,0.25857504,0.1996,0.3168,0.5032,0.02722496,0.5283222222222222,1.0,0.1184,0.0012,3194.0,3164.0
15891,0.6583067587824605,6.573032049349278,5.9147252905668175,0.2862,0.26168576,0.2006,0.3188,0.5168,0.024514239999999993,0.5277555555555555,0.75,0.12,0.0018,3162.0,3122.0
15892,0.7744152072441732,6.892460690409712,6.118045483165539,0.2978,0.26934559999999996,0.206,0.3332,0.498,0.028454400000000005,0.5287777777777778,1.0,0.1286,0.0014,3161.0,3141.0
15893,0.7256914601021016,6.43152141425253,5.7058299541504285,0.281,0.25373224,0.1952,0.3148,0.4894,0.027267760000000002,0.5291222222222223,1.0,0.1212,0.0016,3198.0,3177.0
15894,0.8177978646855228,6.485827092113268,5.668029227427745,0.283,0.25228388,0.1916,0.3098,0.5134,0.03071612,0.5277333333333334,1.0,0.1196,0.0014,3172.0,3123.0
15895,0.7522205350872246,6.108826172576863,5.356605637489638,0.269,0.240244,0.1836,0.2992,0.49,0.02875600000000001,0.5291055555555556,1.0,0.1178,0.0022,3159.0,3149.0
15896,0.778986748553451,6.545738574716212,5.766751826162761,0.2852,0.25606059999999997,0.1956,0.3158,0.503,0.029139399999999996,0.5282555555555555,1.0,0.1212,0.001,3138.0,3175.0
15897,0.7116590463875738,7.009418687426481,6.297759641038907,0.302,0.27604991999999995,0.2098,0.3396,0.5104,0.025950080000000014,0.5286833333333333,0.5,0.132,0.0022,3146.0,3142.0
15898,0.777905152757846,6.710075533280676,5.93217038052283,0.2912,0.26234612,0.2032,0.3206,0.5038,0.02885387999999999,0.5283111111111111,1.0,0.1196,0.0022,3176.0,3176.0
15899,0.8045713882840779,6.2856472141733155,5.481075825889238,0.2756,0.24507920000000002,0.1836,0.3076,0.4958,0.030520799999999994,0.5292,1.0,0.1268,0.0028,3139.0,3165.0
15900,0.8223814487391312,6.388185523674877,5.565804074935746,0.2794,0.24835295999999998,0.1866,0.3144,0.4832,0.03104703999999999,0.5291555555555555,0.8,0.1292,0.0014,3187.0,3141.0
15901,0.6501235351520513,6.167588508668136,5.517464973516085,0.2712,0.24648695999999998,0.1866,0.307,0.4974,0.02471304,0.5286111111111111,0.5,0.1234,0.003,3161.0,3174.0
15902,0.7526172257914698,6.464086665275775,5.711469439484305,0.2822,0.25394808,0.1908,0.3174,0.4988,0.02825192,0.5281,0.25,0.1274,0.0008,3150.0,3179.0
15903,0.7454371550948808,6.825941231803179,6.080504076708298,0.2954,0.26793728,0.209,0.3258,0.5046,0.027462719999999996,0.5284777777777778,1.0,0.1202,0.0034,3164.0,3160.0
15904,0.7944651066954336,6.420678407440087,5.626213300744653,0.2806,0.2506784,0.1904,0.31,0.504,0.0299216,0.5288333333333333,1.0,0.1206,0.001,3167.0,3146.0
15905,0.6789803504554524,6.264128750900158,5.585148400444706,0.2748,0.2490984,0.1926,0.3066,0.4956,0.025701599999999998,0.5288444444444445,0.5,0.1148,0.0008,3141.0,3147.0
15906,0.7048180148872341,6.633212533001914,5.92839451811468,0.2884,0.26220324,0.2034,0.3192,0.5078,0.02619676,0.5287222222222222,1.0,0.1172,0.0014,3172.0,3193.0
15907,0.8926359090228111,6.770681201193884,5.878045292171073,0.2934,0.26029536,0.195,0.3258,0.4992,0.033104640000000005,0.5285722222222222,0.5,0.1316,0.0008,3147.0,3163.0
15908,0.8310288820988916,6.4967064036379005,5.665677521539009,0.2834,0.25219368,0.193,0.3152,0.4844,0.031206319999999996,0.528988888888889,0.2,0.1232,0.001,3177.0,3185.0
15909,0.7826682120128607,6.62225680034708,5.83958858833422,0.288,0.2588348,0.2002,0.3206,0.487,0.02916520000000001,0.5292055555555556,0.5,0.122,0.0016,3173.0,3164.0
15910,0.7801890990078011,6.258752844138886,5.478563745131085,0.2746,0.24498192000000002,0.1854,0.3066,0.4916,0.029618080000000005,0.5289222222222222,1.0,0.1218,0.0006,3172.0,3138.0
15911,0.7623674234673574,6.660628830230324,5.898261406762966,0.2894,0.261062,0.2014,0.3164,0.5188,0.028337999999999988,0.5284777777777778,1.0,0.1158,0.0008,3159.0,3135.0
15912,0.6738723089336114,6.296415359018307,5.622543050084696,0.276,0.25053732,0.1928,0.3102,0.4918,0.025462679999999994,0.5283555555555556,0.5,0.1182,0.0008,3164.0,3142.0
15913,0.766004191255858,6.787242770146432,6.021238578890574,0.294,0.26570847999999997,0.2032,0.3224,0.5244,0.028291520000000014,0.5279777777777778,1.0,0.1206,0.0014,3147.0,3144.0
15914,0.8411861183939804,6.864716661611656,6.023530543217675,0.2968,0.2657948,0.209,0.323,0.4982,0.031005200000000004,0.5285777777777778,0.5,0.1162,0.0022,3176.0,3174.0
15915,0.7674695220904244,6.6113072208701364,5.843837698779712,0.2876,0.25899632,0.2008,0.315,0.5096,0.02860368,0.5280722222222223,1.0,0.1152,0.001,3202.0,3142.0
15916,0.8472093466540853,6.842549830632066,5.995340483977981,0.296,0.2647324,0.2008,0.3268,0.5074,0.031267600000000006,0.5284777777777778,0.25,0.1278,0.0018,3167.0,3142.0
15917,0.8318369587851464,6.50759178959698,5.675754830811834,0.2838,0.25258011999999996,0.1954,0.3132,0.4854,0.031219880000000005,0.5291333333333333,0.6666666666666666,0.1188,0.001,3136.0,3145.0
15918,0.6638145912277276,6.583960147026795,5.920145555799068,0.2866,0.261891,0.2004,0.3198,0.515,0.024708999999999995,0.5279722222222223,1.0,0.1224,0.003,3128.0,3116.0
15919,0.7338008136090517,6.682589661328824,5.948788847719772,0.2902,0.26297464,0.2006,0.3258,0.4982,0.027225359999999997,0.5286111111111111,0.6666666666666666,0.1262,0.001,3186.0,3159.0
15920,0.6959147832486758,6.567570296758232,5.871655513509556,0.286,0.26005288,0.2002,0.3166,0.5142,0.025947120000000004,0.5289,1.0,0.1186,0.0022,3140.0,3143.0
15921,0.7142720933017506,6.743109812429106,6.028837719127355,0.2924,0.26599464,0.205,0.3254,0.5066,0.026405360000000003,0.5279666666666667,0.3333333333333333,0.1218,0.0014,3124.0,3207.0
15922,0.8046492317465157,6.7265856760426,5.921936444296084,0.2918,0.2619588,0.197,0.3264,0.502,0.0298412,0.5290333333333334,1.0,0.1304,0.001,3170.0,3155.0
15923,0.6764319919282347,6.43152141425253,5.755089422324295,0.281,0.25561544,0.1976,0.311,0.5116,0.025384559999999994,0.5280722222222223,0.5,0.1166,0.0032,3171.0,3178.0
15924,0.7225202763023271,6.344945748264725,5.622425471962398,0.2778,0.2505328,0.1946,0.3066,0.4994,0.02726719999999999,0.5284666666666666,1.0,0.1148,0.0028,3154.0,3185.0
15925,0.8815327078419335,6.671606153575651,5.790073445733717,0.2898,0.25695,0.1934,0.3184,0.5084,0.032850000000000004,0.5281,1.0,0.1268,0.0018,3175.0,3141.0
15926,0.7070444544611361,6.399010468842618,5.691966014381482,0.2798,0.25320136,0.193,0.3116,0.5076,0.02659864,0.5282555555555555,1.0,0.1208,0.0022,3142.0,3165.0
15927,0.7435026870935237,6.6770971339657645,5.933594446872241,0.29,0.26239999999999997,0.2024,0.3224,0.5,0.0276,0.5287222222222222,1.0,0.1212,0.0012,3172.0,3159.0
15928,0.7049171108251846,6.562110073855653,5.857192963030468,0.2858,0.25950375999999997,0.1996,0.3178,0.5068,0.02629624,0.5281944444444444,1.0,0.1196,0.0014,3150.0,3165.0
15929,0.6681080839230944,6.50214833688921,5.8340402529661155,0.2836,0.25862384,0.1982,0.3164,0.5112,0.024976160000000004,0.5280777777777778,0.5,0.1208,0.0026,3154.0,3130.0
15930,0.7497863412025767,6.859172590553044,6.109386249350467,0.2966,0.269021,0.2086,0.3236,0.5254,0.027578999999999992,0.5280222222222223,1.0,0.1168,0.0018,3172.0,3155.0
15931,0.8279483847722782,6.737600210655481,5.909651825883203,0.2922,0.2614936,0.1982,0.3202,0.5188,0.030706399999999995,0.5281,1.0,0.1232,0.0012,3191.0,3138.0
15932,0.9470185029504625,6.970354675437629,6.023336172487166,0.3006,0.26578747999999996,0.206,0.3262,0.4974,0.03481252,0.5289888888888888,1.0,0.1216,0.0014,3180.0,3162.0
15933,0.7650268026740097,6.666116719287314,5.901089916613304,0.2896,0.2611692,0.201,0.3228,0.494,0.0284308,0.5287444444444445,0.3333333333333333,0.1246,0.0028,3132.0,3179.0
15934,0.7810990312882389,6.715577360817183,5.934478329528944,0.2914,0.26243344,0.201,0.3208,0.5128,0.02896655999999999,0.5282555555555556,0.5,0.1212,0.0014,3178.0,3142.0
15935,0.7811018910324465,7.149575479036538,6.3684735880040915,0.307,0.27867104,0.2158,0.3356,0.5248,0.02832896,0.5279444444444444,0.5,0.1222,0.0024,3158.0,3148.0
15936,0.7980836322251754,6.474953848247357,5.676870216022182,0.2826,0.25262288,0.1936,0.3144,0.4886,0.029977119999999996,0.5287166666666666,0.5,0.1226,0.0018,3120.0,3151.0
15937,0.8308747556644853,6.710075533280676,5.879200777616191,0.2912,0.2603392,0.1968,0.3248,0.4964,0.030860799999999994,0.5280777777777778,1.0,0.129,0.001,3189.0,3185.0
15938,0.953509069535702,6.898014237163181,5.944505167627479,0.298,0.26281268,0.1978,0.3284,0.4978,0.035187319999999994,0.5287444444444445,1.0,0.1324,0.0018,3172.0,3175.0
15939,0.8232079926917706,6.469519499572106,5.646311506880336,0.2824,0.25145048,0.1896,0.3134,0.4996,0.03094952,0.5286777777777778,1.0,0.1248,0.001,3156.0,3174.0
15940,0.8414071512887684,6.898014237163181,6.056607085874413,0.298,0.2670394,0.211,0.3256,0.489,0.030960599999999998,0.5294111111111112,1.0,0.1164,0.0018,3159.0,3145.0
15941,0.9514208503976569,6.998249551775116,6.046828701377459,0.3016,0.26667167999999997,0.1986,0.3354,0.4976,0.03492832,0.5288444444444445,1.0,0.1382,0.0014,3207.0,3173.0
15942,0.814030661601068,6.436945179970145,5.622914518369077,0.2812,0.2505516,0.192,0.31,0.4962,0.030648400000000006,0.5283944444444444,0.5,0.1204,0.0024,3150.0,3140.0
15943,0.6875206515498986,6.301801662615553,5.614281011065654,0.2762,0.25021963999999997,0.1936,0.3122,0.4774,0.025980360000000008,0.5288333333333333,1.0,0.1194,0.0008,3158.0,3175.0
15944,0.751250577543841,6.183645387335211,5.43239480979137,0.2718,0.2431918,0.1832,0.3042,0.4958,0.0286082,0.5287888888888889,0.5,0.1226,0.0016,3166.0,3159.0
15945,0.8397127018364925,7.026184397858806,6.186471696022314,0.3026,0.27190556,0.2042,0.3368,0.5106,0.03069443999999999,0.5291,1.0,0.1338,0.0012,3177.0,3168.0
15946,0.8226471280531866,6.964780486480078,6.142133358426891,0.3004,0.27024780000000004,0.201,0.3324,0.527,0.030152200000000004,0.5279444444444444,0.3333333333333333,0.1318,0.0004,3165.0,3151.0
15947,0.7234267482507128,6.671606153575651,5.948179405324938,0.2898,0.2629516,0.1984,0.3274,0.5004,0.026848399999999994,0.5283222222222222,1.0,0.1308,0.0018,3151.0,3172.0
15948,0.8004184276251145,6.710075533280676,5.909657105655562,0.2912,0.2614938,0.1968,0.3238,0.5094,0.029706200000000002,0.5285444444444444,1.0,0.1288,0.0018,3197.0,3154.0
15949,0.8796801486017181,6.649657684332337,5.769977535730619,0.289,0.25618368,0.1888,0.324,0.4984,0.032816319999999996,0.5288333333333333,1.0,0.1358,0.0006,3139.0,3169.0
15950,0.8263822525283322,6.837012058759519,6.0106298062311865,0.2958,0.2653088,0.2012,0.3284,0.504,0.030491199999999996,0.5284666666666666,0.6666666666666666,0.1282,0.001,3120.0,3142.0
15951,0.8489859309481442,7.037369553499075,6.188383622550931,0.303,0.27197696000000005,0.2088,0.332,0.5128,0.03102304,0.5284555555555556,0.25,0.124,0.0008,3207.0,3146.0
15952,0.7644782751451924,6.366553648228113,5.60207537308292,0.2786,0.24975008,0.196,0.3032,0.5014,0.028849920000000008,0.5286666666666666,0.5,0.1092,0.002,3157.0,3180.0
15953,0.6197994713538906,6.178291624910733,5.558492153556842,0.2716,0.248071,0.1904,0.3046,0.505,0.023528999999999994,0.5282555555555556,0.3333333333333333,0.1162,0.002,3185.0,3161.0
15954,0.8507450662444267,6.837012058759519,5.986266992515092,0.2958,0.26439012,0.1998,0.3276,0.5054,0.031409880000000015,0.5288888888888889,1.0,0.1296,0.0018,3204.0,3159.0
15955,0.6840995211856242,6.6880837365367265,6.003984215351102,0.2904,0.26505831999999996,0.204,0.3274,0.4948,0.025341680000000005,0.5289,1.0,0.1244,0.001,3166.0,3161.0
15956,0.7516239172884998,6.959207890830811,6.207583973542311,0.3002,0.2726936,0.2054,0.3374,0.5098,0.027506399999999986,0.5286333333333333,1.0,0.1338,0.0018,3178.0,3150.0
15957,0.7899474193156948,6.970354675437629,6.180407256121934,0.3006,0.27167904,0.2064,0.3336,0.5132,0.02892096000000001,0.5285111111111112,0.5,0.129,0.0018,3134.0,3143.0
15958,0.7633759985659649,6.567570296758232,5.804194298192267,0.286,0.257488,0.1984,0.3184,0.4924,0.028511999999999996,0.5286666666666666,0.6666666666666666,0.1218,0.0018,3166.0,3168.0
15959,0.7772346360553675,6.859172590553044,6.081937954497676,0.2966,0.26799111999999997,0.2034,0.331,0.5062,0.028608880000000017,0.5281222222222223,1.0,0.1302,0.0026,3137.0,3194.0
15960,0.7808132074757257,6.60583473641421,5.825021528938485,0.2874,0.2582808,0.1984,0.3174,0.5032,0.029119199999999998,0.5284777777777778,1.0,0.1208,0.0018,3185.0,3169.0
15961,0.7957086265641218,6.998249551775116,6.202540925210994,0.3016,0.27250544,0.2036,0.3344,0.5268,0.02909455999999999,0.5277555555555555,1.0,0.1332,0.0024,3152.0,3147.0
15962,0.7454650860585836,6.7651638031816175,6.019698717123034,0.2932,0.26565048,0.2006,0.3282,0.5098,0.027549520000000008,0.5283222222222222,0.5,0.1292,0.0016,3144.0,3159.0
15963,0.7767141508622011,6.721080741445464,5.944366590583263,0.2916,0.26280744,0.2042,0.3184,0.5132,0.02879256000000001,0.5286111111111111,0.3333333333333333,0.1156,0.0014,3176.0,3158.0
15964,0.8793165269526728,6.7320921654864145,5.852775638533742,0.292,0.25933596000000003,0.1998,0.3164,0.5106,0.03266404,0.5279444444444444,0.5,0.119,0.0024,3169.0,3151.0
15965,0.8048189181268528,6.573032049349278,5.768213131222425,0.2862,0.25611636,0.1958,0.316,0.5018,0.030083639999999988,0.5285,1.0,0.1228,0.0026,3150.0,3168.0
15966,0.7526210956242654,6.60583473641421,5.853213640789945,0.2874,0.2593526,0.1976,0.3194,0.507,0.0280474,0.5283277777777777,1.0,0.1228,0.001,3162.0,3153.0
15967,0.8476900118009247,6.737600210655481,5.889910198854556,0.2922,0.2607454,0.1936,0.325,0.511,0.0314546,0.5279222222222222,0.5,0.1322,0.0008,3132.0,3181.0
15968,0.7572735446856234,6.638692708932933,5.881419164247309,0.2886,0.26042336,0.2006,0.316,0.5184,0.028176639999999996,0.5283111111111111,1.0,0.1176,0.0022,3112.0,3156.0
15969,0.725584317515592,6.748620971687355,6.023036654171763,0.2926,0.26577619999999996,0.204,0.3278,0.499,0.026823800000000002,0.5288222222222222,0.5,0.1254,0.0016,3147.0,3159.0
15970,0.849997132901362,6.3125787362709875,5.4625816033696255,0.2766,0.24436272,0.186,0.3082,0.4776,0.03223727999999999,0.5300888888888888,0.5,0.1232,0.001,3177.0,3161.0
15971,0.8418006992809612,7.121463396665567,6.279662697384606,0.306,0.2753776,0.2102,0.3382,0.5092,0.030622399999999994,0.5279777777777778,0.6666666666666666,0.1298,0.0018,3170.0,3217.0
15972,0.8247674572507337,6.7265856760426,5.901818218791866,0.2918,0.2611968,0.1988,0.3228,0.5032,0.030603200000000004,0.5291055555555556,1.0,0.1264,0.0024,3186.0,3137.0
15973,0.8003103667829343,6.633212533001914,5.83290216621898,0.2884,0.25858056,0.1974,0.3168,0.5124,0.029819439999999996,0.5283277777777777,1.0,0.121,0.0016,3167.0,3141.0
15974,0.9125064376082221,7.4044251962059136,6.491918758597691,0.316,0.28322400000000003,0.213,0.346,0.528,0.032775999999999986,0.5274888888888889,1.0,0.1354,0.0024,3171.0,3149.0
15975,0.7832641689060464,6.7320921654864145,5.948827996580368,0.292,0.26297612,0.2004,0.3206,0.5206,0.029023880000000002,0.5283277777777777,0.5,0.1222,0.002,3122.0,3160.0
15976,0.8069060550353235,6.803818420071869,5.996912365036546,0.2946,0.26479168,0.2032,0.3256,0.5032,0.02980832,0.5283277777777777,0.5,0.1246,0.0022,3184.0,3177.0
15977,0.6959126254787442,6.715577360817183,6.019664735338439,0.2914,0.26564920000000003,0.2036,0.3256,0.5086,0.025750799999999997,0.5283055555555556,0.6666666666666666,0.124,0.002,3118.0,3169.0
15978,0.6767495347033545,6.583960147026795,5.907210612323441,0.2866,0.26140112,0.2064,0.3172,0.4964,0.025198879999999993,0.5289333333333333,0.8,0.113,0.0022,3145.0,3147.0
15979,0.7340874326355662,6.842549830632066,6.1084623979965,0.296,0.26898636,0.2062,0.3284,0.5138,0.027013640000000005,0.527838888888889,1.0,0.1232,0.001,3185.0,3164.0
15980,0.8398660550029771,6.875809535735241,6.035943480732264,0.2972,0.26626212,0.2046,0.3268,0.5046,0.030937879999999994,0.5285111111111112,1.0,0.1242,0.002,3178.0,3124.0
15981,0.8103917101387772,6.715577360817183,5.905185650678406,0.2914,0.2613244,0.1984,0.3244,0.4994,0.030075599999999994,0.5287111111111111,0.8,0.1284,0.0024,3170.0,3198.0
15982,0.6868502878282019,6.146199888040965,5.4593496002127635,0.2704,0.24423744,0.1852,0.305,0.4928,0.026162559999999994,0.5287111111111111,1.0,0.1222,0.0024,3211.0,3118.0
15983,0.8201326269344404,6.898014237163181,6.077881610228741,0.298,0.2678388,0.208,0.3284,0.497,0.0301612,0.5284555555555556,1.0,0.122,0.0016,3135.0,3164.0
15984,0.7721649690341668,6.748620971687355,5.9764560026531885,0.2926,0.26401984,0.2038,0.323,0.5052,0.028580160000000007,0.5283944444444444,0.5,0.121,0.0018,3139.0,3134.0
15985,0.7523148549593222,6.699076533978371,5.9467616790190485,0.2908,0.262898,0.2026,0.3206,0.511,0.027902000000000003,0.5278222222222222,0.8,0.12,0.002,3177.0,3174.0
15986,0.8667076285345798,6.848089175958784,5.9813815474242045,0.2962,0.26420575999999996,0.2002,0.3276,0.5024,0.03199424000000001,0.5286333333333333,0.5,0.1292,0.0018,3131.0,3189.0
15987,0.8813353402562933,6.545738574716212,5.664403234459918,0.2852,0.2521448,0.1858,0.3164,0.508,0.03305520000000001,0.5283555555555556,0.5,0.132,0.0014,3156.0,3156.0
15988,0.7735122245380488,6.51848325677758,5.7449710322395315,0.2842,0.255229,0.1972,0.3122,0.5046,0.028970999999999983,0.5291222222222223,1.0,0.1174,0.0024,3185.0,3184.0
15989,0.870094938416714,6.748620971687355,5.878526033270641,0.2926,0.26031360000000003,0.1946,0.3286,0.4904,0.03228639999999999,0.528988888888889,1.0,0.1348,0.0008,3126.0,3130.0
15990,0.7681362585714337,6.981507836923861,6.213371578352427,0.301,0.27290948,0.21,0.3314,0.5182,0.028090520000000008,0.5279888888888888,1.0,0.1224,0.001,3155.0,3167.0
15991,0.7332709143137599,6.361149427612433,5.627878513298673,0.2784,0.25074240000000003,0.194,0.3084,0.496,0.027657600000000004,0.5289222222222222,0.6,0.116,0.0016,3160.0,3174.0
15992,0.7960363761711609,6.704575257959604,5.908538881788443,0.291,0.26145144,0.2016,0.3204,0.5038,0.029548559999999988,0.5280777777777778,0.5,0.1198,0.001,3148.0,3163.0
15993,0.8778751263116842,6.770681201193884,5.8928060748822,0.2934,0.2608552,0.1966,0.3272,0.492,0.0325448,0.5284555555555556,1.0,0.1328,0.0022,3193.0,3159.0
15994,0.8347797507912729,6.920244257526399,6.085464506735126,0.2988,0.26812352,0.2028,0.3292,0.5168,0.030676479999999992,0.5279777777777778,1.0,0.1276,0.0012,3157.0,3203.0
15995,0.7225430616816961,6.5239312729500245,5.801388211268328,0.2844,0.25738112,0.2,0.3172,0.4896,0.02701888000000001,0.5293000000000001,1.0,0.1184,0.0012,3186.0,3161.0
15996,0.7487031989241872,6.820408174934417,6.0717049760102295,0.2952,0.26760680000000003,0.2058,0.3268,0.5108,0.02759319999999999,0.5285777777777778,0.5,0.1228,0.0018,3141.0,3166.0
15997,0.7039296027691373,6.948067475815542,6.244137873046404,0.2998,0.27405599999999997,0.2128,0.3306,0.52,0.02574399999999999,0.5282555555555555,1.0,0.1202,0.0024,3157.0,3141.0
15998,0.9336760035210405,6.682589661328824,5.748913657807783,0.2902,0.2553796,0.1918,0.3178,0.5046,0.0348204,0.5286666666666666,0.4,0.1274,0.0014,3183.0,3179.0
15999,0.7755582764175903,6.50759178959698,5.73203351317939,0.2838,0.25473460000000003,0.1942,0.316,0.497,0.029065399999999998,0.5286833333333333,0.5,0.1234,0.0016,3126.0,3154.0
16000,0.5521126032248631,6.842549830632066,6.290437227407203,0.296,0.27577796,0.2184,0.3322,0.5042,0.020222040000000004,0.5290555555555555,1.0,0.1158,0.002,3170.0,3132.0
16001,0.805747053389295,6.721080741445464,5.915333688056169,0.2916,0.26170879999999996,0.1982,0.3194,0.524,0.029891199999999993,0.5277777777777778,1.0,0.123,0.0018,3165.0,3138.0
16002,0.7538933645955623,6.743109812429106,5.9892164478335435,0.2924,0.2645014,0.2092,0.317,0.513,0.02789859999999999,0.5273777777777778,1.0,0.111,0.0032,3147.0,3140.0
16003,0.7204182586064105,6.892460690409712,6.172042431803302,0.2978,0.27136647999999997,0.2056,0.334,0.5122,0.026433520000000016,0.5280722222222223,0.5,0.1304,0.002,3163.0,3158.0
16004,0.8350858239770771,6.442370455014539,5.607284631037462,0.2814,0.24995052,0.1874,0.31,0.5102,0.03144948,0.5280444444444445,0.6666666666666666,0.1236,0.001,3168.0,3157.0
16005,0.7429288309005102,6.60583473641421,5.8629059055137,0.2874,0.25972072,0.2026,0.3158,0.5046,0.02767928,0.5280722222222223,0.6666666666666666,0.115,0.0018,3173.0,3152.0
16006,0.7538916143041705,6.798291637399499,6.044400023095329,0.2944,0.26658032,0.2102,0.3218,0.5052,0.02781968,0.5286111111111111,0.5,0.113,0.0014,3120.0,3181.0
16007,0.6618873755913341,6.998249551775116,6.336362176183782,0.3016,0.27748195999999997,0.2158,0.3332,0.5254,0.02411804,0.5276611111111111,1.0,0.1206,0.0032,3113.0,3180.0
16008,0.689921420906602,6.469519499572106,5.779598078665504,0.2824,0.25655064,0.1974,0.3132,0.5108,0.025849360000000002,0.5280722222222223,0.5,0.119,0.0032,3161.0,3133.0
16009,0.8435784535782291,6.447797240225983,5.6042187866477535,0.2816,0.24983256,0.1902,0.3098,0.4986,0.03176744,0.5284555555555556,0.5,0.1204,0.0008,3159.0,3191.0
16010,0.7624142493055812,6.638692708932933,5.876278459627351,0.2886,0.26022832,0.2026,0.3164,0.5064,0.028371679999999996,0.5286444444444445,1.0,0.1144,0.0006,3142.0,3135.0
16011,0.789754534140453,7.048561130009755,6.258806595869302,0.3034,0.274602,0.2076,0.3376,0.5154,0.028798000000000004,0.5282222222222221,1.0,0.1312,0.0012,3169.0,3142.0
