model,error,roc_auc,average_precision,pauc_fpr_0_10,mannwhitney_p,replication,seed
logistic_regression,,0.738141071007313,0.4637972133393059,0.5723917011211681,6.918793230694633e-54,10,2686250009
linear_svm,,0.7381505071950933,0.46932919796325034,0.574312048108003,6.853718073477848e-54,10,2686250009
rbf_svm,,0.6732122355901549,0.43996232155727477,0.5725820803483113,1.83977679793644e-29,10,2686250009
gaussian_nb,,0.7346984351655264,0.4506549091081662,0.5596942344064928,2.1212228541361313e-52,10,2686250009
decision_tree,,0.6066344263584178,0.3488377310854486,0.541681112247656,2.5896736998358904e-14,10,2686250009
random_forest,,0.7305134858850357,0.4655960366024118,0.5702354494398298,1.2728344450060785e-50,10,2686250009
hist_gradient_boosting,,0.7376205079814422,0.46339056823506763,0.5666720469491728,1.1646369960142938e-53,10,2686250009
logistic_regression,,0.7391680427773846,0.4722944067524162,0.569105590113524,2.4684216285593625e-54,11,1306730845
linear_svm,,0.7405944798301486,0.4786295880434014,0.572068884170795,5.855038890628024e-55,11,1306730845
rbf_svm,,0.6603743021152788,0.4136158429924039,0.561655968181837,1.556262533314923e-25,11,1306730845
gaussian_nb,,0.5379688605803256,0.27421499773177993,0.5021994554508066,1.1688176333059354e-08,11,1306730845
decision_tree,,0.6143894000157271,0.33744146747162057,0.5298041045051884,4.472668731640355e-16,11,1306730845
random_forest,,0.7128450106157113,0.4415170161861319,0.5626492511060619,1.8305979183606195e-43,11,1306730845
hist_gradient_boosting,,0.7264637886293936,0.45212985671661293,0.5607620135500345,6.241645927826021e-49,11,1306730845
logistic_regression,,0.7369505386490527,0.48555845430079286,0.578525223178257,2.272684815406253e-53,12,3952713435
linear_svm,,0.7368671856569946,0.4862018848552287,0.5781858515124803,2.46947988886378e-53,12,3952713435
rbf_svm,,0.6778249587166784,0.435890323411758,0.5667630978838935,6.040013726656663e-31,12,3952713435
gaussian_nb,,0.5302532043721003,0.27094082717588935,0.5017332114534233,3.6759888648616903e-06,12,3952713435
decision_tree,,0.6106566013997012,0.32497052025087886,0.518162592137338,3.449112029614539e-15,12,3952713435
random_forest,,0.7292569002123143,0.4465903474625754,0.5588789146728581,4.290473206709551e-50,12,3952713435
hist_gradient_boosting,,0.7313957694424786,0.4598478757718816,0.5625416454559375,5.401683857084238e-51,12,3952713435
logistic_regression,,0.736480301958009,0.46628967754257034,0.5686006712937096,3.629466032060639e-53,13,2741695309
linear_svm,,0.7373091137846977,0.4689971626620645,0.5688489920247659,1.5894345026792343e-53,13,2741695309
rbf_svm,,0.6714523865691594,0.4333762893507337,0.5538504198689694,6.617836143963785e-29,13,2741695309
gaussian_nb,,0.5314775497365731,0.2715208418123316,0.5018242057792209,2.149537060136967e-06,13,2741695309
decision_tree,,0.6177565463552726,0.34282680451218894,0.5354094601921174,6.60112201878452e-17,13,2741695309
random_forest,,0.7266918298340803,0.46018209621824413,0.5663657847142035,5.02217841456698e-49,13,2741695309
hist_gradient_boosting,,0.7360934182590233,0.45760245647969844,0.5624009303750057,5.331001237079901e-53,13,2741695309
logistic_regression,,0.7407281591570339,0.4700913282801096,0.5737574651419775,5.11421556771889e-55,14,1732426939
linear_svm,,0.7413147754973658,0.47577929689335585,0.5752887763168242,2.822176664146322e-55,14,1732426939
rbf_svm,,0.6585877172289062,0.4167878008605145,0.5659850262599173,5.188796880913848e-25,14,1732426939
gaussian_nb,,0.5309302508453251,0.27116762360484226,0.5017586343914772,2.8716656981960204e-07,14,1732426939
decision_tree,,0.6200495399858457,0.35104041349710047,0.539007424413615,4.7083936201356716e-18,14,1732426939
random_forest,,0.7276975701816466,0.45670848242392736,0.5656125451633329,1.920473679079711e-49,14,1732426939
hist_gradient_boosting,,0.735800896437839,0.4618285879758581,0.5613000418006564,7.126419855106697e-53,14,1732426939
logistic_regression,,0.7442179759377211,0.4717726206742132,0.5742706613194936,1.4574218106668923e-56,15,3220911416
linear_svm,,0.742252103483526,0.47112502846771354,0.5744279311158292,1.088259449238358e-55,15,3220911416
rbf_svm,,0.6698545254383896,0.4331398554115134,0.5676156657271866,2.0924372513702524e-28,15,3220911416
gaussian_nb,,0.5359801840056617,0.2733593786127481,0.5020768092360776,7.446886794224461e-08,15,3220911416
decision_tree,,0.6244593850750962,0.36161516738397415,0.5465015057893219,4.3173248665251774e-19,15,3220911416
random_forest,,0.7284107887080288,0.4660985912812835,0.5707320909019423,9.688117357467207e-50,15,3220911416
hist_gradient_boosting,,0.728754423213022,0.4530262619124016,0.5619291209859989,6.96198771007348e-50,15,3220911416
logistic_regression,,0.7429519540772195,0.4740868708979924,0.5732691010375668,5.329599806531899e-56,16,102035506
linear_svm,,0.7429975623181568,0.47737697145674923,0.5746265877006742,5.086968993357117e-56,16,102035506
rbf_svm,,0.6660926319100415,0.4293297298461789,0.56224366057867,3.0163276677063585e-27,16,102035506
gaussian_nb,,0.5275135645199338,0.2698852675885969,0.5015954104296818,3.126448367991467e-05,16,102035506
decision_tree,,0.623576315168672,0.3529855960356692,0.5361400933593978,6.705469310197946e-19,16,102035506
random_forest,,0.7280136824722812,0.4551792976790238,0.5609027286309665,1.4184387525809469e-49,16,102035506
hist_gradient_boosting,,0.7228890461586853,0.4408734048464334,0.559942555137549,1.83182648539844e-47,16,102035506
logistic_regression,,0.740945191475977,0.46053932827330046,0.5699498805991151,4.105126204072877e-55,17,3721855887
linear_svm,,0.7411543603051034,0.46377244611538,0.5728138463639637,3.3208684928190755e-55,17,3721855887
rbf_svm,,0.6938098608162302,0.4376750288595926,0.5631790019989819,2.19790557995078e-36,17,3721855887
gaussian_nb,,0.5331131556184635,0.2721595195991894,0.5019082702413242,6.650192177837316e-07,17,3721855887
decision_tree,,0.6258928992686954,0.3503008998053184,0.5316951374395169,4.0352882189114083e-19,17,3721855887
random_forest,,0.7364842337029172,0.45489792232010695,0.5587257835553735,3.6152906241599532e-53,17,3721855887
hist_gradient_boosting,,0.7359723205158449,0.46581639207377445,0.5659022526828986,6.011944177753115e-53,17,3721855887
logistic_regression,,0.7438609735000392,0.47051855580880375,0.5722261539671306,2.10217590711977e-56,18,3699044261
linear_svm,,0.743837383030589,0.473225786711662,0.5739230122960148,2.153639789327673e-56,18,3699044261
rbf_svm,,0.6892254462530469,0.4493968788050776,0.5709845503118495,8.894453174596658e-35,18,3699044261
gaussian_nb,,0.5333506330109302,0.27226368661972644,0.5019236505513958,4.243323039990787e-07,18,3699044261
decision_tree,,0.6233529920578753,0.3528387645210532,0.5339971774210236,2.890085439729182e-18,18,3699044261
random_forest,,0.7350593693481167,0.47388765220366336,0.5790053099249657,1.4850426252084838e-52,18,3699044261
hist_gradient_boosting,,0.7424078005818983,0.47511482020276186,0.5729380067294918,9.286120486143532e-56,18,3699044261
logistic_regression,,0.7405991979240387,0.46672605102834264,0.567979869466069,5.8271578023405194e-55,19,914731488
linear_svm,,0.7392482503735157,0.46682144209053356,0.57081072580011,2.2770890620978286e-54,19,914731488
rbf_svm,,0.6848596367067704,0.43361231635929004,0.5610103342810908,2.7815672508258198e-33,19,914731488
gaussian_nb,,0.538637257214752,0.27441343524933426,0.5022159886415176,1.6623388796158346e-08,19,914731488
decision_tree,,0.6319006054887158,0.33594477457818533,0.5183837158359451,1.2902358720835268e-20,19,914731488
random_forest,,0.7319493591255799,0.4592772611410343,0.5621112228554401,3.1495124032466606e-51,19,914731488
hist_gradient_boosting,,0.7294298969882834,0.4388462323866172,0.5505394767882197,3.630964612612098e-50,19,914731488
logistic_regression,,0.7338224423999372,0.4721147496946556,0.5748666310740286,5.028294859918854e-52,20,3666386505
linear_svm,,0.7313422977117244,0.46885613546644983,0.5748500763586248,5.690226517817881e-51,20,3666386505
rbf_svm,,0.6819894629236454,0.4509154851832649,0.570223033403277,2.561446715296069e-32,20,3666386505
gaussian_nb,,0.5363324683494535,0.27357535598532906,0.5021159697813365,1.3657923690360726e-07,20,3666386505
decision_tree,,0.5919179051663128,0.3253372012108591,0.5307014345789628,3.413419502031501e-11,20,3666386505
random_forest,,0.7150224109459778,0.43464801020056576,0.5523356634095264,2.5764057422957476e-44,20,3666386505
hist_gradient_boosting,,0.7215915703389164,0.4467697476945714,0.5614738663123958,6.163562518696311e-47,20,3666386505
logistic_regression,,0.7371156719352048,0.4734097690844393,0.5732773783952687,1.927746749804268e-53,21,709178618
linear_svm,,0.7369678383266494,0.473911383025454,0.5738154066458905,2.233840591747166e-53,21,709178618
rbf_svm,,0.6693276716206652,0.4338567035010067,0.5666058280875579,3.0512916840519315e-28,21,709178618
gaussian_nb,,0.5392458913265707,0.27473165406096084,0.5022691748760498,5.64583242157219e-09,21,709178618
decision_tree,,0.6131107965715186,0.3325027246706621,0.5246417838497595,6.755786264670386e-16,21,709178618
random_forest,,0.7274003302665724,0.4707976710094617,0.5663699233930545,2.5526062581978567e-49,21,709178618
hist_gradient_boosting,,0.7385562632696391,0.4645169704899983,0.5634687095185474,4.563482269105397e-54,21,709178618
logistic_regression,,0.7466934025320437,0.48082764473925993,0.5771263497266402,1.1328166824639388e-57,22,1231385432
linear_svm,,0.7462514744043407,0.48109091849365637,0.5772256780190628,1.7907504482828254e-57,22,1231385432
rbf_svm,,0.6749060312966896,0.43730700281257195,0.5655297715863142,5.301538105608417e-30,22,1231385432
gaussian_nb,,0.5322096406385154,0.2717002330870664,0.5018332885817923,2.2327353429545e-07,22,1231385432
decision_tree,,0.5911575057010301,0.3158571647441184,0.5198760051816259,6.451508156302025e-11,22,1231385432
random_forest,,0.7254313124164504,0.46888403923843525,0.5689152108863809,1.665522332353627e-48,22,1231385432
hist_gradient_boosting,,0.7329716128017614,0.4601458183919618,0.5651986772782392,1.159197798451534e-51,22,1231385432
logistic_regression,,0.7422190768262955,0.4659008643275203,0.5706617333614763,1.1254896943595094e-55,23,2384446116
linear_svm,,0.742327592985767,0.4672084418540182,0.5727310727869449,1.0077037005429627e-55,23,2384446116
rbf_svm,,0.6782527325627112,0.4391222449662642,0.5662581790640792,4.380199802112476e-31,23,2384446116
gaussian_nb,,0.5317826531414641,0.27158237166422644,0.5018242057792209,1.7342549678194488e-06,23,2384446116
decision_tree,,0.6129149956750806,0.3438821736395048,0.5377542415392917,6.778006209936093e-16,23,2384446116
random_forest,,0.7283297947629157,0.4473385476328812,0.5569171808975139,1.0472045136106599e-49,23,2384446116
hist_gradient_boosting,,0.7336093418259023,0.468393367822199,0.566729988453086,6.2000553950616094e-52,23,2384446116
logistic_regression,,0.736370213100574,0.47457632372620595,0.5718785049436519,4.0493099784390483e-53,24,1590281819
linear_svm,,0.7360446646221593,0.48052304351331865,0.574767302781606,5.595386627322075e-53,24,1590281819
rbf_svm,,0.6536337186443344,0.4189875266973892,0.5643709415080518,1.3650605853940142e-23,24,1590281819
gaussian_nb,,0.5315058582999135,0.2715260620225667,0.5018242057792209,2.107315075478354e-06,24,1590281819
decision_tree,,0.5954871431941495,0.3161966441059024,0.5181121755040629,4.433430164832333e-12,24,1590281819
random_forest,,0.7267154203035308,0.45116587853808365,0.5598059787354681,4.910448089770281e-49,24,1590281819
