replication,seed,roc_auc,average_precision,pauc_fpr_0_10
822,3977374513,0.7354942203349848,0.4695597595176588,0.5708686673040232
823,3982943062,0.7376928520877565,0.4695933650843658,0.5728221237216655
824,1388934598,0.7404497916175198,0.47931505929992435,0.5755453744055823
825,3406355934,0.7321270739954391,0.4690372899731843,0.5735256991263249
826,3611433634,0.7347770700636943,0.46562813073669346,0.569039371251909
827,1364703520,0.7386726429189274,0.462529028251209,0.5711169880350795
828,4179189377,0.7422835574427931,0.46947176868837154,0.5729793935180012
829,2588066707,0.7375874813242116,0.47619759695999175,0.574444485831233
830,1025191836,0.7476102854446802,0.4825392105537099,0.5787569891939095
831,1516682161,0.7406369426751592,0.4680378891461796,0.5720192200245837
832,3670814566,0.7375811905323583,0.4709927544209925,0.5719695558783725
833,1584195315,0.741810175355823,0.46872475089441473,0.5742292745309843
834,2005177980,0.7430447432570575,0.4685317984348937,0.5691552542597352
835,2568729062,0.7347267437288668,0.4638176326159867,0.5764807158258941
836,3211252532,0.736648580640088,0.4627752506597202,0.571804008724335
837,2513921607,0.7370323189431469,0.4712878802719945,0.5724910294135905
838,3452200450,0.7344326492097194,0.4835584490799738,0.5765634894029128
839,3411626544,0.7386836518046709,0.47198213953666224,0.5752804989591223
840,2124720610,0.7472202563497681,0.4788541130294586,0.575694366844216
841,502021985,0.7367948415506801,0.47831373582328224,0.5773746704576965
842,1269722664,0.7409341825902336,0.47256354064572215,0.5776147138310509
843,496200249,0.7458064008807108,0.48794527289258033,0.5759509649329742
844,355144552,0.7387418416293151,0.47294018644270097,0.5736250274187474
845,3900425302,0.7470158056145318,0.47365625571798353,0.5721019936016025
846,2272870741,0.7409593457576472,0.4672304567545795,0.5715805200663844
847,694208668,0.7302304002516316,0.45119261902195124,0.5651241810589224
848,1254028766,0.7395753715498938,0.4709317134724053,0.5715556879932788
849,1444745789,0.7381064716521191,0.4690452381209132,0.5747507480662023
850,1670312976,0.7299378784304474,0.4646117226574987,0.5702975296225938
851,1955287194,0.7399591098529528,0.4618475895228644,0.5687993278785546
852,168856409,0.7409766454352442,0.49276744094196134,0.5797419947604326
853,2672174296,0.7424392545411653,0.49420539743237096,0.5836902943842266
854,2631984846,0.7405378627034678,0.47590275419278494,0.575561929120986
855,743054212,0.7385436816859322,0.4816567219635887,0.5754543234708617
856,3888179007,0.7391680427773846,0.4725261289517827,0.5745769235544629
857,952360341,0.7344389400015725,0.4731269420333126,0.5732194368913556
858,2666486028,0.7305480852402296,0.46016390666282625,0.5695442900717232
859,780003290,0.740640088071086,0.4602175628252112,0.5706451786460726
860,2295198564,0.7328033341196823,0.46326219686673903,0.568310963774144
861,618431053,0.7510277581190533,0.486911927228903,0.5750487329434698
862,1009684393,0.7492317370449006,0.485589021121251,0.5725075841289944
863,2280438145,0.7453849178265314,0.4951122860630056,0.5802303588648432
864,2108378861,0.7424769992922859,0.48322911925831935,0.58056973053062
865,1325107356,0.7376708343162695,0.48178018422188607,0.5755702064786878
866,2589871921,0.7427270582684595,0.47348141505053193,0.574767302781606
867,3222491488,0.7424251002594952,0.4723616274776685,0.5712411484006076
868,4188992668,0.7360761185814264,0.47063646240526247,0.5743617122542142
869,1978430594,0.743766611622238,0.4986494419778704,0.5826307925983867
870,4206804589,0.7348855862231658,0.4690069533709207,0.5758019724943404
871,220044710,0.7443626641503498,0.48350417567350434,0.5737326330688718
872,2317005122,0.7452701108752064,0.49335113588043567,0.5774160572462059
873,4209969868,0.7445152158527955,0.4827625198062754,0.5764393290373847
874,663481704,0.7394998820476528,0.4786779104800194,0.5765055478989997
875,2760810651,0.7379161751985531,0.4692701300533294,0.5724082558365718
876,3150039727,0.7420696705197767,0.48234253270456867,0.5753715498938429
877,1351976943,0.7383250766690257,0.46610923941714144,0.5707113975076876
878,2856207181,0.7392592592592593,0.4683955595769144,0.5741299462385617
879,2590302394,0.7403695840213886,0.4756721093334212,0.5754874329016691
880,1718222517,0.7432963749311945,0.48151809284329106,0.5764393290373847
881,3100312029,0.7404993316033656,0.4766406916724551,0.5750818423742773
882,4290693056,0.7424974443658096,0.4726684037492322,0.5714398049854525
883,1598271293,0.7304663049461352,0.4623895582525769,0.5729545614448955
884,139144983,0.7406337972792326,0.47833613882911596,0.5736912462803624
885,865689010,0.7387261146496814,0.47472099034247184,0.5755950385517935
886,77011420,0.7355712825351891,0.45999417443544965,0.5684765109281815
887,1250236815,0.7404482189195565,0.47995879308497663,0.5746183103429723
888,3429162212,0.7347094440512699,0.4653373825519971,0.5723503143326587
889,1389460616,0.7467704647322482,0.4845400841617471,0.5766793724107391
890,2833051423,0.7366045450971141,0.4750373791939551,0.5751563385935942
891,3549518714,0.7338979319021782,0.460916136731061,0.5723503143326587
892,1304520272,0.7379413383659669,0.4762282008743609,0.5786162741129777
893,1633773552,0.7422599669733427,0.4766836646240482,0.5717543445781238
894,1991944482,0.7425383345128568,0.47137788962104876,0.5713404766930301
895,1744179982,0.7422568215774161,0.4753251903511376,0.5708272805155138
896,2658893501,0.7408240937327987,0.4851190056483416,0.576811810133969
897,854586782,0.7384351655264606,0.4705422627366401,0.5698174428758852
898,1541637803,0.7395588582212785,0.4822878441570575,0.5778133704158959
899,3978839606,0.7357175434457812,0.47345935773157966,0.5745520914813573
900,1479528618,0.7388487850908233,0.48277115797379244,0.5767042044838446
901,265851521,0.7489470787135332,0.47585966034401256,0.5751273678416375
902,1611422038,0.7416481874655974,0.4685789676040546,0.5698588296643945
903,4279082754,0.7418998191397344,0.4772278336253085,0.5718288407974407
904,2967171030,0.7378689942596525,0.47822130544576513,0.5753798272515448
905,2208261404,0.7475080600770622,0.49823466273786476,0.5768366422070746
906,1421388749,0.7419013918376975,0.4687370251445764,0.5724910294135905
907,955676318,0.7365636549500668,0.4673587080809854,0.5709928276695513
908,2649700394,0.737813949830935,0.46388431284055875,0.5729380067294918
909,3154691353,0.7384210112447904,0.47941076833897295,0.5727062407138394
910,1176614556,0.7437996382794685,0.4799071803021304,0.5733767066876911
911,46751082,0.7413871196036801,0.4710032906452597,0.5695608447871271
912,85817147,0.7412471494849414,0.47381485127542544,0.5733270425414799
913,2907002903,0.7351403632932295,0.4660629702686768,0.5716550162857013
914,2565056756,0.7369521113470158,0.467790435644787,0.5748086895701154
915,3396775846,0.7366737438075017,0.46427002605310763,0.5720274973822856
916,2777351848,0.7355303923881418,0.4740005670934633,0.574899740504836
917,1888225508,0.7375465911771645,0.47717993100528955,0.5739975085153317
918,576191262,0.744291892741999,0.47513681222288073,0.5714977464893657
919,1206873866,0.7378768577494692,0.4646258165466433,0.5742706613194936
920,2074248369,0.7366501533380514,0.4694048620680948,0.5731946048182499
921,3347328723,0.7325296846740583,0.47350778692633283,0.5772670648075722
922,4021124363,0.7367224974443659,0.476039627979816,0.577738874196579
923,3358228725,0.7372556420539436,0.47390396725575656,0.5765055478989997
924,2579837143,0.7415050719509317,0.4728269285112358,0.5734015387607968
925,2996460989,0.7394023747739247,0.46661764985543475,0.5697346692988664
926,4279001029,0.7426295509947314,0.4690788603072822,0.5709183314502344
927,2063599123,0.7403758748132421,0.47953770056214784,0.5731946048182499
928,2416860465,0.7466745301564833,0.4823381480602058,0.5789473684210527
929,3364898756,0.7348494141700087,0.463953810300909,0.5734098161184986
930,2335157247,0.7377667688920343,0.46884806155501346,0.5782686250894989
931,3302662592,0.736065109695683,0.4724215088917703,0.575098397089681
932,2338150057,0.737403475662499,0.4634724838255746,0.571083878604272
933,2598526610,0.737916175198553,0.47697846595895643,0.5718867823013538
934,421357602,0.7487158921129197,0.48216154186827265,0.5781279100085671
935,3179242112,0.7392073602264685,0.46475806047801205,0.5698671070220964
936,2455758167,0.7341589997640954,0.46979545150829005,0.5736664142072567
937,806415109,0.743761893528348,0.47412479972636123,0.5725572482752056
938,302938192,0.7383675395140363,0.472391921368583,0.5734594802647099
939,4021976077,0.7341275458048282,0.46737165229083466,0.5750156235126622
940,4089277512,0.7422772666509397,0.48288756538568856,0.5770104667188141
941,3398217194,0.7413698199260833,0.4838358242855073,0.5771015176535347
942,2929457335,0.7316143744593849,0.47015939417889163,0.5739230122960148
943,2048559643,0.7344420853974993,0.4717850230147548,0.5724910294135906
944,3971518222,0.7451112683809075,0.48563185911013307,0.5739064575806111
945,520469149,0.7377007155775733,0.47005774565106684,0.5770849629381308
946,2482398594,0.7405771801525517,0.4761519160509405,0.5759095781444648
947,780013359,0.7317920893292442,0.46596383927900364,0.5642053943540143
948,624520050,0.7427569395297633,0.4751278602209504,0.5717626219358256
949,1774348633,0.7306566013997012,0.45187205658294405,0.5660264130484267
950,3249528744,0.733610128174884,0.47030330984083946,0.5716964030742107
951,2208479287,0.7411150428560195,0.4767951847357722,0.575098397089681
952,3781440195,0.7349878115907839,0.461082500928144,0.5692463051944558
953,265220922,0.7438955728552332,0.4806346824137129,0.5771511817997459
954,3407800919,0.7401037980655816,0.4783841190107428,0.5772339553767646
955,4170562625,0.7456931666273492,0.4851058554613603,0.5781775741547783
956,2806701067,0.7466336400094362,0.47817878728563984,0.5794771193139726
957,3400035777,0.747696783832665,0.47675957699967797,0.5747838574970098
958,828565585,0.742694031611229,0.47816758004779686,0.5752060027398054
959,1681372248,0.741536525910199,0.4695828838371751,0.5721019936016025
960,3492390792,0.7346622631123693,0.4621989268057851,0.5740306179461392
961,3270618539,0.7392340960918458,0.4688408881719841,0.5715474106355769
962,2512866757,0.7344593850750962,0.4703514135808671,0.5729545614448955
963,123462896,0.7374019029645357,0.4746402202304456,0.5741299462385617
964,407177533,0.7381143351419358,0.48965911541427976,0.5805614531729182
965,3990300813,0.7426893135173391,0.47100250160466317,0.5742706613194936
966,3887157684,0.7383329401588425,0.4718171422946244,0.574502427335146
967,2137315722,0.7363953762679877,0.4729124091203089,0.5732359916067593
968,1655734477,0.7358229142093261,0.47521700764766306,0.573587779309089
969,3632220555,0.737977510419124,0.47239045689096126,0.5751232291627867
970,3556459918,0.7393158763859401,0.4701272977481818,0.5701154277531526
971,3722788665,0.7398270032240308,0.47871285300779054,0.5767704233454597
972,3463800474,0.741880946764174,0.47997118563662067,0.5735919179879398
973,2573891217,0.7358244869072894,0.46681600674689877,0.5771842912305534
974,3884541202,0.7426987497051191,0.48626707518841594,0.5731449406720387
975,3920019800,0.7380325548478415,0.4812658024437226,0.5783762307396233
976,2912938683,0.740251631674137,0.48040779501134356,0.5783596760242196
977,586999737,0.7382448690728945,0.46599311943152527,0.5690807580404184
978,4120858110,0.7424471180309822,0.4993697603987188,0.58136435687
979,2015653597,0.7401305339309585,0.47820978429138666,0.5780492751103993
980,2574978486,0.731746481088307,0.4646002886247037,0.5753384404630354
981,1387308715,0.7412455767869781,0.46460506148841524,0.5690973127558221
982,618096502,0.7383337265078244,0.46719126875795464,0.5745686461967611
983,4250957542,0.7272627191947786,0.4662901891542077,0.5749245725779417
984,2566181886,0.7342376346622631,0.46828189882964477,0.5749576820087492
985,896424654,0.7428497287096013,0.4716482675437977,0.5718371181551425
986,3826226988,0.7441723676967837,0.48044780439082185,0.5752225574552091
987,1487110206,0.7412691672564283,0.47860865508655837,0.5761578988755209
988,1607591973,0.7347833608555476,0.4609313863757567,0.5652483414244505
989,1588674338,0.7453251553039237,0.48035702690001997,0.5757523083481291
990,3012920591,0.7322151450813872,0.4538195733266485,0.5693125240560708
991,3661058152,0.7383879845875599,0.46660583944610146,0.574245829246388
992,1495800669,0.7414909176692616,0.47791441181307276,0.573120108598933
993,354189656,0.7399528190610993,0.4794588170323111,0.5766048761914222
994,3219418813,0.7375308641975309,0.4715078525867906,0.5718867823013538
995,3063342605,0.7355697098372258,0.4729982028957812,0.5755122649747747
996,618529728,0.73218840921601,0.4840802847196321,0.5802469135802469
997,2324316651,0.7432067311472832,0.4707121188203317,0.5709017767348307
998,447677812,0.7370464732248172,0.4923877301661242,0.5844352565773954
999,4085666369,0.7376378076590391,0.47546838612790243,0.576878028995584
1000,1994208040,0.7381001808602659,0.4704085881087423,0.5736167500610455
